name,calories,protein,fat,carbohydrate,fiber,sugars,sodium,cholesterol,vitamin_c,calcium,category
"Cheese product, reduced fat, cheddar, pasteurized process",240,17.6,14.1,10.6,0.0,8.02,0.0,0.0,0.0,0.0,Balanced
"Beef, baked, cooked, loaf, 95% lean meat / 5% fat, ground",174,27.31,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Turkey, roasted, cooked, meat and skin, back, all classes",244,26.59,14.38,0.16,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beans, without salt, drained, boiled, cooked, green, snap",35,1.89,0.28,7.88,3.2,3.63,0.0,0.0,0.0,0.0,Low-Carb
"Cookies, made with margarine, prepared from recipe, sugar",472,5.9,23.4,60.0,1.2,24.86,0.0,0.0,0.0,0.0,Balanced
KRAFT CHEEZ WHIZ LIGHT Pasteurized Process Cheese Product,215,16.3,9.5,16.2,0.2,8.2,0.0,0.0,0.0,0.0,Balanced
"USDA Commodity, cooked, frozen, fine/coarse, ground, pork",265,23.55,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Puddings, prepared with 2% milk, regular, dry mix, banana",101,2.9,1.73,18.43,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Fish, raw (may have been previously frozen), Pacific, cod",69,15.27,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Turnip greens, with salt, drained, boiled, cooked, frozen",29,3.35,0.42,4.98,3.4,0.75,0.0,0.0,0.0,0.0,Low-Carb
"CAMPBELL'S, condensed, 98% Fat Free Cream of Chicken Soup",55,1.8,2.02,7.46,0.4,0.5,0.0,0.0,0.0,0.0,Low-Carb
"Babyfood, without added fluoride., GERBER, bottled, water",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Corn, without salt, drained, boiled, cooked, white, sweet",97,3.34,1.41,21.71,2.7,7.73,0.0,0.0,0.0,0.0,Balanced
"Pie crust, enriched, ready-to-bake, frozen, standard-type",457,6.16,26.07,48.62,2.5,3.72,0.0,0.0,0.0,0.0,Balanced
"Beef, baked, cooked, loaf, 97% lean meat / 3% fat, ground",154,27.58,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Corn, drained solids, whole kernel, canned, yellow, sweet",67,2.29,1.22,14.34,2.0,4.44,0.0,0.0,0.0,0.0,Balanced
"Cereals, dry, Country Bacon flavor, Instant Grits, QUAKER",340,9.93,1.73,75.39,5.1,0.38,0.0,0.0,0.0,0.0,High-Fiber
"Cereals ready-to-eat, FROSTED TOAST CRUNCH, GENERAL MILLS",410,5.19,10.1,78.59,4.9,29.2,0.0,0.0,0.0,0.0,Balanced
"Chicken, roasted, cooked, meat only, light meat, roasting",153,27.13,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Pork, unheated, separable lean and fat, whole, ham, cured",246,18.49,18.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beef, raw,  external fat, grass-fed, imported, Australian",509,11.32,51.36,0.39,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Red and White, condensed, Cream of Shrimp Soup",81,2.42,4.84,6.45,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"CAMPBELL'S, condensed, chicken with rice, HEALTHY REQUEST",46,1.59,1.19,7.19,0.8,0.79,0.0,0.0,0.0,0.0,Low-Carb
"Cereals ready-to-eat, ORGANIC PROMISE Autumn Wheat, KASHI",338,12.0,1.4,79.0,11.2,12.4,0.0,0.0,0.0,0.0,High-Fiber
"KEEBLER, Dark Chocolate, Cheesecake Middles, FUDGE SHOPPE",506,4.4,26.5,64.7,4.1,33.7,0.0,0.0,0.0,0.0,Balanced
"Potatoes, prepared, with butter sauce, frozen, hash brown",178,2.46,8.79,24.13,3.8,0.0,0.0,0.0,0.0,0.0,Balanced
"MISSION FOODS, 8 inch, Soft Taco, MISSION Flour Tortillas",287,8.7,6.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Puddings, dry mix, instant, low calorie, chocolate flavor",356,5.3,2.4,78.2,6.1,0.7,0.0,0.0,0.0,0.0,High-Fiber
"Beef, raw, choice, separable lean and fat, shortribs, rib",388,14.4,36.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Cookies, sugar free, commercially prepared, peanut butter",523,10.34,31.03,50.52,3.4,0.0,0.0,0.0,0.0,0.0,Balanced
"Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",390,9.8,8.8,70.9,11.2,17.5,0.0,0.0,0.0,0.0,High-Fiber
"Soup, reduced sodium, condensed, canned, cream of chicken",58,1.8,1.3,9.5,0.4,0.39,0.0,0.0,0.0,0.0,Low-Carb
"Cereals, dry, summer berry, REAL MEDLEYS, oatmeal, QUAKER",353,11.31,4.4,72.58,8.5,20.43,0.0,0.0,0.0,0.0,High-Fiber
"Cereals, dry, apple walnut, REAL MEDLEYS, oatmeal, QUAKER",390,8.18,10.36,70.53,7.0,29.36,0.0,0.0,0.0,0.0,High-Fiber
"CAMPBELL'S, Essential Antioxidants V8, V8 Vegetable Juice",21,0.82,0.0,4.53,0.8,3.29,0.0,0.0,0.0,0.0,Low-Carb
"Soup, prepared with water, powder, beef broth or bouillon",3,0.21,0.08,0.25,0.0,0.2,0.0,0.0,0.0,0.0,Low-Carb
"CAMPBELL'S, condensed, Chicken Noodle Soup, Red and White",47,2.37,1.53,5.97,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Nuts, smoke flavor, with salt added, oil roasted, almonds",607,21.43,55.89,17.86,10.7,3.57,0.0,0.0,0.0,0.0,High-Fiber
"Turkey breast, roasted, cooked, meat and skin, pre-basted",126,22.16,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Turkey, roasted, cooked, meat and skin, wing, all classes",229,27.38,12.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Fast foods, and bacon, cheese, egg, griddle cake sandwich",272,12.03,13.19,26.19,0.8,9.56,0.0,0.0,0.0,0.0,Balanced
"Salad dressing, reduced fat, commercial, italian dressing",102,0.39,6.68,9.99,0.0,9.16,0.0,0.0,0.0,0.0,Low-Carb
"Cereals ready-to-eat, Warm Cinnamon, KASHI HEART TO HEART",365,11.6,4.9,78.5,13.2,15.69,0.0,0.0,0.0,0.0,High-Fiber
"Cereals ready-to-eat, Banana Nut, CHEERIOS, GENERAL MILLS",375,5.5,4.0,84.69,6.1,33.09,0.0,0.0,0.0,0.0,High-Fiber
"CAMPBELL'S CHUNKY Soups, Old Fashioned Potato Ham Chowder",78,2.45,4.49,6.94,1.2,0.41,0.0,0.0,0.0,0.0,Low-Carb
"Pears, solids and liquids, extra light syrup pack, canned",47,0.3,0.1,12.2,1.6,0.0,0.0,0.0,0.0,0.0,Balanced
"Pears, solids and liquids, extra heavy syrup pack, canned",97,0.19,0.13,25.25,1.6,0.0,0.0,0.0,0.0,0.0,Balanced
"Sweet rolls, commercially prepared with raisins, cinnamon",372,6.2,16.4,50.9,2.4,31.73,0.0,0.0,0.0,0.0,Balanced
"Lettuce, raw, butterhead (includes boston and bibb types)",13,1.35,0.22,2.23,1.1,0.94,0.0,0.0,0.0,0.0,Low-Carb
"Onions, with salt, drained, boiled, cooked, whole, frozen",26,0.71,0.05,6.11,1.4,2.9,0.0,0.0,0.0,0.0,Low-Carb
"PILLSBURY GRANDS, refrigerated dough, Buttermilk Biscuits",293,6.16,11.34,42.41,1.5,4.6,0.0,0.0,0.0,0.0,Balanced
"Peppers, with salt, drained, boiled, cooked, green, sweet",26,0.92,0.2,6.11,1.2,3.19,0.0,0.0,0.0,0.0,Low-Carb
"Onions, raw, spring or scallions (includes tops and bulb)",32,1.83,0.19,7.34,2.6,2.33,0.0,0.0,0.0,0.0,Low-Carb
"Puddings, dry mix, regular, low calorie, chocolate flavor",365,10.08,3.0,74.42,10.1,0.7,0.0,0.0,0.0,0.0,High-Fiber
"Sour dressing, filled cream-type, cultured, non-butterfat",178,3.25,16.57,4.68,0.0,4.68,0.0,0.0,0.0,0.0,Low-Carb
"Margarine-like spread, SMART BALANCE Light Buttery Spread",337,0.02,36.41,1.98,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Soup on the Go, Chicken with Mini Noodles Soup",26,1.31,0.66,3.61,0.7,0.66,0.0,0.0,0.0,0.0,Low-Carb
"PEPPERIDGE FARM, Parmesan, Baked Snack Crackers, Goldfish",459,11.16,17.29,64.7,3.5,0.83,0.0,0.0,0.0,0.0,Balanced
"PEPPERIDGE FARM, Original, Baked Snack Crackers, Goldfish",467,9.42,18.42,65.81,2.4,1.03,0.0,0.0,0.0,0.0,Balanced
"Spaghetti, enriched (n x 6.25), cooked, protein-fortified",164,8.86,0.21,30.88,2.0,0.0,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Red and White, condensed, Bean with Bacon Soup",125,6.25,2.34,19.53,6.3,3.13,0.0,0.0,0.0,0.0,High-Fiber
"Babyfood, dry fortified, with apples, whole wheat, cereal",402,12.6,4.8,77.2,12.2,22.2,0.0,0.0,0.0,0.0,High-Fiber
"Protein supplement, powder, Muscle Milk Light, milk based",396,50.0,12.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,Balanced
"Oil, woks and light frying, canola for salads, industrial",884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Beans, drained solids, no salt added, canned, green, snap",22,1.12,0.46,4.32,1.9,0.78,0.0,0.0,0.0,0.0,Low-Carb
"WORTHINGTON Meatless Corned Beef Roll, unprepared, frozen",245,18.6,14.5,9.9,0.0,2.1,0.0,0.0,0.0,0.0,Low-Carb
"Snacks, mixed flavors, crunchy, KASHI GOLEAN, granola bar",393,17.88,9.23,59.58,5.9,27.3,0.0,0.0,0.0,0.0,High-Fiber
"Snacks, confectioners coating, almond, soft, granola bars",455,8.6,20.0,60.13,4.3,34.0,0.0,0.0,0.0,0.0,Balanced
"Soup, ready to serve, traditional, beef barley, PROGRESSO",47,2.71,1.0,6.69,0.9,1.27,0.0,0.0,0.0,0.0,Low-Carb
"PREGO Pasta, ready-to-serve, Zesty Mushroom Italian Sauce",85,1.54,2.69,13.85,2.3,9.23,0.0,0.0,0.0,0.0,Balanced
"Soup, prepared with equal volume milk, canned, green, pea",94,4.97,2.77,12.69,1.1,0.0,0.0,0.0,0.0,0.0,Balanced
"Babyfood, junior, noodles and chicken, vegetables, dinner",64,1.7,2.2,9.1,1.1,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Child formula, ready-to-feed, PEDIASURE, ABBOTT NUTRITION",99,2.86,4.77,11.15,0.0,10.5,0.0,0.0,0.0,0.0,Balanced
"PREGO Pasta, ready-to-serve, Fresh Mushroom Italian Sauce",54,1.54,1.15,10.0,2.3,8.46,0.0,0.0,0.0,0.0,Low-Carb
"PREGO Pasta, ready-to-serve, Garlic Supreme Italian Sauce",85,1.54,3.08,13.08,2.3,10.0,0.0,0.0,0.0,0.0,Balanced
"Beans, drained solids, regular pack, canned, yellow, snap",20,1.15,0.1,4.5,1.3,0.78,0.0,0.0,0.0,0.0,Low-Carb
"Candies, COCOAVIA Crispy Chocolate Bar, MARS SNACKFOOD US",517,8.21,26.23,62.06,7.8,34.96,0.0,0.0,0.0,0.0,High-Fiber
"Toaster Pastries, Blueberry, KELLOGG'S POP TARTS, KELLOGG",412,4.6,13.3,68.41,1.1,30.9,0.0,0.0,0.0,0.0,Balanced
"Milk, calcium fortified (fat free or skim), nonfat, fluid",35,3.4,0.18,4.85,0.0,4.85,0.0,0.0,0.0,0.0,Low-Carb
"CRACKER BARREL, from kid's menu, macaroni n' cheese plate",192,6.46,11.51,15.58,0.7,2.83,0.0,0.0,0.0,0.0,Balanced
"Cowpeas, with salt, boiled, cooked, mature seeds, catjang",117,8.13,0.71,20.32,3.6,0.0,0.0,0.0,0.0,0.0,Balanced
"Seeds, type of kernels unspecified, tahini, sesame butter",592,17.4,53.01,21.5,4.7,0.0,0.0,0.0,0.0,0.0,Balanced
"Cereals ready-to-eat, KASHI GOLEAN CRISP Cinnamon Crumble",362,22.1,8.19,62.59,16.8,18.6,0.0,0.0,0.0,0.0,High-Fiber
"CAMPBELL'S Red and White, condensed, Broccoli Cheese Soup",81,1.61,3.63,9.68,0.0,2.42,0.0,0.0,0.0,0.0,Low-Carb
"OSCAR MAYER, Smokies Sausage Little Cheese (pork, turkey)",315,13.5,28.2,1.7,0.0,0.3,0.0,0.0,0.0,0.0,Balanced
"Cookies, soft-type, commercially prepared, chocolate chip",444,3.63,19.77,65.75,1.8,37.1,0.0,0.0,0.0,0.0,Balanced
"Potatoes, without salt, flesh, cooked in skin, microwaved",100,2.1,0.1,23.28,1.6,0.0,0.0,0.0,0.0,0.0,Balanced
"Soup, prepared with water, dry, chicken broth or bouillon",4,0.28,0.23,0.3,0.0,0.29,0.0,0.0,0.0,0.0,Low-Carb
"Cereals ready-to-eat, Multi-Grain CHEERIOS, GENERAL MILLS",370,8.3,4.09,81.4,8.7,21.2,0.0,0.0,0.0,0.0,High-Fiber
"Soup, condensed, canned, beef broth bouillon and consomme",11,2.52,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beef, baked, cooked, loaf, 93% lean meat / 7% fat, ground",192,27.03,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Smoked link sausage, nonfat dry milk added, pork and beef",313,13.28,27.61,1.92,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Puddings, prepared with 2% milk, instant, dry mix, banana",105,2.76,1.7,19.74,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Soup, ready-to-serve, chunky, canned, split with ham, pea",77,4.62,1.66,11.17,1.7,1.91,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, pancreas, variety meats and by-products, fresh",199,18.56,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Cookies, reduced fat, vanilla sandwich with creme filling",423,4.17,10.42,78.16,2.1,37.5,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, leaf fat, variety meats and by-products, fresh",857,1.76,94.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Radishes, without salt, drained, boiled, cooked, oriental",17,0.67,0.24,3.43,1.6,1.83,0.0,0.0,0.0,0.0,Low-Carb
"Fish, Pacific (Alaska Native), herring eggs on giant kelp",63,11.3,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Veal, roasted, cooked, separable lean only, arm, shoulder",164,26.13,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Veal, braised, cooked, separable lean only, arm, shoulder",201,35.73,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Veal, grilled, cooked, separable lean and fat, chop, loin",198,28.04,9.48,0.16,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beverages, prepared with water, unsweetened, instant, tea",1,0.06,0.0,0.17,0.0,0.02,0.0,0.0,0.0,0.0,Low-Carb
"KEEBLER, Reduced Fat, Graham Pie Crust (10""), READY CRUST",472,4.9,17.5,73.5,2.5,29.7,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Red and White, condensed, Golden Mushroom Soup",65,1.61,2.82,8.06,0.8,0.81,0.0,0.0,0.0,0.0,Low-Carb
"Cereals ready-to-eat, Multi-Grain Squares, CASCADIAN FARM",387,9.39,1.89,83.0,7.5,13.19,0.0,0.0,0.0,0.0,High-Fiber
"Lamb, braised, cooked, ground lamb, imported, New Zealand",192,22.6,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beans, without salt, boiled, cooked, mature seeds, french",129,7.05,0.76,24.02,9.4,0.0,0.0,0.0,0.0,0.0,High-Fiber
"Beans, without salt, boiled, cooked, mature seeds, adzuki",128,7.52,0.1,24.77,7.3,0.0,0.0,0.0,0.0,0.0,High-Fiber
"Pork, roasted, canned, extra lean and regular, ham, cured",167,20.94,8.43,0.49,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"LITTLE CAESARS 14"" Pepperoni Pizza, Large Deep Dish Crust",265,12.93,10.81,29.03,1.5,3.39,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Red and White, condensed, Chicken Won Ton Soup",40,2.38,0.79,6.35,0.0,0.79,0.0,0.0,0.0,0.0,Low-Carb
"Margarine, without salt, tub, composite, 80% fat, regular",713,0.22,80.17,0.75,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"CAMPBELL'S Red and White, condensed, Cream of Celery Soup",73,0.81,4.84,7.26,2.4,0.81,0.0,0.0,0.0,0.0,Low-Carb
"Alcoholic beverage, 34 proof, coffee with cream, liqueur",327,2.8,15.7,20.9,0.0,19.76,0.0,0.0,0.0,0.0,Balanced
"English muffins, toasted (includes granola), mixed-grain",255,9.9,1.9,50.3,3.0,0.88,0.0,0.0,0.0,0.0,Balanced
"Salad dressing, regular, commercial, peppercorn dressing",564,1.2,61.4,3.5,0.0,2.45,0.0,0.0,0.0,0.0,Balanced
"Margarine-like, with salt, 20% fat, vegetable oil spread",175,0.0,19.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Turkey, roasted, cooked, meat only, breast, retail parts",136,29.51,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Veal, raw, separable lean and fat, shank (fore and hind)",113,19.15,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"KASHI Italian Vegetable Medley Pasta, unprepared, frozen",106,4.7,2.6,16.3,2.7,2.9,0.0,0.0,0.0,0.0,Balanced
"Doughnuts, chocolate-coated or frosted, plain, cake-type",452,4.93,25.25,51.33,1.9,26.65,0.0,0.0,0.0,0.0,Balanced
"Lemonade, prepared with water, white, frozen concentrate",40,0.07,0.04,10.42,0.0,9.98,0.0,0.0,0.0,0.0,Balanced
"Oil, for woks and light frying, refined, soy, industrial",884,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Fast foods, round pieces or patty, hash browns, potatoes",272,2.58,17.04,28.88,2.7,0.56,0.0,0.0,0.0,0.0,Balanced
"Sweet potato, without salt, flesh, baked in skin, cooked",90,2.01,0.15,20.71,3.3,6.48,0.0,0.0,0.0,0.0,Balanced
"Infant formula, ready-to-feed, store brand, PBM PRODUCTS",63,1.4,3.5,6.39,0.0,6.4,0.0,0.0,0.0,0.0,Low-Carb
"Bread, made with margarine, prepared from recipe, banana",326,4.3,10.5,54.6,1.1,0.0,0.0,0.0,0.0,0.0,Balanced
"Beans, drained solids, regular pack, canned, green, snap",22,1.12,0.46,4.32,1.9,0.78,0.0,0.0,0.0,0.0,Low-Carb
"Turkey, roasted, cooked, meat and skin, leg, all classes",208,27.87,9.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Beans, drained solids, canned, mature seeds, red, kidney",124,7.98,1.05,21.49,5.5,3.8,0.0,0.0,0.0,0.0,High-Fiber
"KEEBLER, Cheese, Pretzel Crackers, FLIPSIDES, TOWN HOUSE",476,8.0,22.5,61.3,2.1,5.4,0.0,0.0,0.0,0.0,Balanced
"Cookies, special dietary, commercially prepared, oatmeal",449,4.8,18.0,69.9,2.9,31.65,0.0,0.0,0.0,0.0,Balanced
"Soup, ready to serve, less/reduced sodium, chicken broth",7,1.36,0.0,0.38,0.0,0.22,0.0,0.0,0.0,0.0,Low-Carb
"Peas, rinsed in tap water, drained solids, canned, green",71,4.33,0.95,11.82,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Soymilk, vitamins A and D, with added calcium, chocolate",63,2.26,1.53,9.95,0.4,7.86,0.0,0.0,0.0,0.0,Low-Carb
"Sausage,  lower sodium, Italian style, chicken or turkey",183,21.43,4.46,14.25,0.0,0.81,0.0,0.0,0.0,0.0,High-Protein
"CAMPBELL'S, condensed, 98% Fat Free Cream of Celery Soup",56,0.81,2.42,7.26,1.6,0.81,0.0,0.0,0.0,0.0,Low-Carb
"CAMPBELL'S, condensed, 98% Fat Free Broccoli Cheese Soup",56,1.61,1.21,9.68,0.8,2.42,0.0,0.0,0.0,0.0,Low-Carb
"Asparagus, without salt, drained, boiled, cooked, frozen",18,2.95,0.42,1.92,1.6,0.32,0.0,0.0,0.0,0.0,Low-Carb
"SUNSHINE, Reduced Fat, 100 Calorie Right Bites, CHEEZ-IT",452,13.3,14.6,67.0,2.2,0.8,0.0,0.0,0.0,0.0,Balanced
"Finger snacks, apple and cinnamon, GERBER GRADUATE PUFFS",389,6.19,2.3,85.79,3.8,17.84,0.0,0.0,0.0,0.0,Balanced
"KASHI Pizza, unprepared, frozen, Mushroom Trio & Spinach",222,12.7,8.3,24.6,3.9,2.3,0.0,0.0,0.0,0.0,Balanced
CAMPBELL'S Homestyle Mexican Style Chicken Tortilla Soup,53,2.86,0.82,8.16,1.2,1.63,0.0,0.0,0.0,0.0,Low-Carb
"Bread, no salt, low sodium, commercially prepared, white",267,8.2,3.6,49.6,2.3,4.31,0.0,0.0,0.0,0.0,Balanced
"Corn, drained solids, whole kernel, canned, white, sweet",71,2.32,1.37,15.06,2.3,2.42,0.0,0.0,0.0,0.0,Balanced
"Beverages, prepared with water, regular, instant, coffee",2,0.1,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Beverages, restaurant-prepared, espresso, brewed, coffee",9,0.12,0.18,1.67,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"SUNSHINE, Duoz Sharp Cheddar Parmesan Crackers, CHEEZ-IT",500,9.7,25.0,60.5,2.3,1.5,0.0,0.0,0.0,0.0,Balanced
"Lima beans, unprepared, fordhook, frozen, immature seeds",106,6.4,0.35,19.83,5.5,1.39,0.0,0.0,0.0,0.0,High-Fiber
"Cereals ready-to-eat, Apple Cinnamon CHEX, GENERAL MILLS",408,4.69,6.45,82.8,2.0,26.0,0.0,0.0,0.0,0.0,Balanced
"Beans, without salt, boiled, cooked, mature seeds, white",139,9.73,0.35,25.09,6.3,0.34,0.0,0.0,0.0,0.0,High-Fiber
"CAMPBELL'S Red and White, condensed, Beefy Mushroom Soup",40,2.38,1.59,4.76,0.0,0.79,0.0,0.0,0.0,0.0,Low-Carb
"Candies, M&M's Milk Chocolate Candies, MARS SNACKFOOD US",492,4.33,21.13,71.19,2.8,63.68,0.0,0.0,0.0,0.0,Balanced
"PILLSBURY, refrigerated dough, Cinnamon Rolls with Icing",330,4.34,11.27,53.42,1.4,21.34,0.0,0.0,0.0,0.0,Balanced
"Infant formula, powder, PROTECT PLUS, GOOD START, GERBER",512,11.3,26.1,57.0,0.0,57.0,0.0,0.0,0.0,0.0,Balanced
"Chicken, raw, meat and skin and giblets and neck, capons",232,18.51,16.9,0.08,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Fish, dry heat, cooked, mixed species, Pacific, rockfish",109,22.23,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Agutuk, meat-caribou (Alaskan ice cream) (Alaska Native)",258,21.7,18.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Pancakes, complete (includes buttermilk), dry mix, plain",368,9.77,3.1,73.65,2.9,16.03,0.0,0.0,0.0,0.0,Balanced
"Babyfood, strained, guava and papaya with tapioca, fruit",63,0.2,0.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Babyfood, strained, bananas with apples and pears, fruit",83,0.9,0.22,19.31,1.4,12.76,0.0,0.0,0.0,0.0,Balanced
"Pork, raw, stomach, variety meats and by-products, fresh",159,16.85,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Flan, prepared with whole milk, dry mix, caramel custard",113,2.95,3.0,18.68,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Beverages, sweetened, lemon, decaffeinated, instant, tea",401,0.12,0.73,98.55,0.0,95.29,0.0,0.0,0.0,0.0,Balanced
"Pickles, sweet, with cauliflower onion mustard, chowchow",121,1.5,0.9,26.64,1.5,23.88,0.0,0.0,0.0,0.0,Balanced
"Beverages, sweetened, milk based, ready to drink, coffee",71,1.98,1.38,12.6,0.0,10.67,0.0,0.0,0.0,0.0,Balanced
"Babyfood, toddlers, mashed cheddar potatoes and broccoli",48,1.11,1.47,7.47,1.2,1.17,0.0,0.0,0.0,0.0,Low-Carb
"Turkey thigh, roasted, cooked, meat and skin, pre-basted",157,18.8,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Alcoholic Beverage, Cabernet Sauvignon, red, table, wine",83,0.07,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Cereals, dry, 10 minute cooking, regular, CREAM OF WHEAT",370,10.5,1.5,76.5,3.8,0.2,0.0,0.0,0.0,0.0,Balanced
"Babyfood, strained, macaroni and tomato and beef, dinner",61,2.36,1.47,9.45,1.2,2.09,0.0,0.0,0.0,0.0,Low-Carb
"Squash, with salt, mashed, boiled, cooked, acorn, winter",34,0.67,0.08,8.79,2.6,0.0,0.0,0.0,0.0,0.0,Low-Carb
"Cereals ready-to-eat, Chocolate, CHEERIOS, GENERAL MILLS",380,5.8,5.09,83.5,6.2,34.09,0.0,0.0,0.0,0.0,High-Fiber
"CAMPBELL'S Red and White, condensed, Cream of Onion Soup",81,0.81,4.84,8.06,2.4,3.23,0.0,0.0,0.0,0.0,Low-Carb
"Sauce, soy sauce, water, made from peanut butter, peanut",257,6.31,16.02,22.02,1.8,17.07,0.0,0.0,0.0,0.0,Balanced
"Cookie, with chocolate icing or filling, butter or sugar",503,4.1,23.5,68.83,1.9,33.8,0.0,0.0,0.0,0.0,Balanced
"Cereals ready-to-eat, BERRY COLOSSAL CRUNCH, MALT-O-MEAL",396,4.19,4.17,86.55,1.8,41.66,0.0,0.0,0.0,0.0,Balanced
"KASHI, Frozen Entree, Chicken Enchilada with Ancho Sauce",111,4.9,3.7,14.9,2.3,2.0,0.0,0.0,0.0,0.0,Balanced
"Beverages, whey and milk based, Chocolate-flavored drink",49,0.64,0.4,10.68,0.6,8.68,0.0,0.0,0.0,0.0,Balanced
"Soup, ready-to-serve, reduced sodium, canned, minestrone",50,2.0,0.8,9.0,2.4,2.13,0.0,0.0,0.0,0.0,Low-Carb
"Figs, solids and liquids, extra heavy syrup pack, canned",107,0.38,0.1,27.86,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Babyfood, prepared with whole milk, high protein, cereal",111,8.7,3.8,11.6,0.0,0.0,0.0,0.0,0.0,0.0,Balanced
"Orange juice, undiluted, unsweetened, frozen concentrate",148,2.4,0.25,35.19,1.0,29.68,0.0,0.0,0.0,0.0,Balanced
"Beans, without salt, boiled, cooked, mature seeds, black",132,8.86,0.54,23.71,8.7,0.32,0.0,0.0,0.0,0.0,High-Fiber
"PEPPERIDGE FARM, Cheddar, Baked Snack Crackers, Goldfish",457,11.71,16.11,66.2,0.0,0.69,0.0,0.0,0.0,0.0,Balanced
"Yogurt, fortified with vitamin D, nonfat milk, chocolate",112,3.53,0.0,23.53,1.2,14.97,0.0,0.0,0.0,0.0,Balanced
"Fish, (Alaska Native), kippered, with skin, king, salmon",209,23.19,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High-Protein
"Frozen novelties, SLIM-A-BEAR Vanilla Sandwich, KLONDIKE",239,3.9,5.85,42.75,4.3,21.82,0.0,0.0,0.0,0.0,Balanced
"Ice creams, Vanilla Fudge Twirl, No Sugar Added, BREYERS",153,3.53,5.68,25.63,0.8,5.49,0.0,0.0,0.0,0.0,Balanced
